sweep_id,sampling_method,position_field,axis,requested_position_mm,effective_position_mm,displacement_from_reference_mm,step_mm,declared_sensor_pitch_mm,constructed_sensor_coordinate_step_mm,simulation_grid_pitch_mm,selected_center_index,selected_index_min,selected_index_max,selected_index_unique_count,selected_index_signature,center_sensor_coordinate_mm,center_fractional_grid_index,index_boundary_crossed,captured_power,image_sum,image_max,stored_centroid_x_px,sensor_frame_centroid_x_px,image_derived_centroid_x_px,stored_centroid_y_px,sensor_frame_centroid_y_px,image_derived_centroid_y_px,stored_sigma_x_px,sensor_frame_sigma_x_px,image_derived_sigma_x_px,stored_sigma_y_px,sensor_frame_sigma_y_px,image_derived_sigma_y_px,stored_peak_intensity,sensor_frame_peak_intensity,image_derived_peak_intensity,delta_centroid_x_px,tolerance_normalized_delta_centroid_x_px,derivative_centroid_x_px_per_mm,delta_centroid_y_px,tolerance_normalized_delta_centroid_y_px,derivative_centroid_y_px_per_mm,delta_sigma_x_px,tolerance_normalized_delta_sigma_x_px,derivative_sigma_x_px_per_mm,delta_sigma_y_px,tolerance_normalized_delta_sigma_y_px,derivative_sigma_y_px_per_mm,delta_peak_intensity,tolerance_normalized_delta_peak_intensity,derivative_peak_intensity_per_mm,max_tolerance_normalized_delta,exact_image_plateau,raw_image_relative_l1_change,normalized_image_mean_abs_change,normalized_image_relative_l2_change,exact_metric_plateau
main_camera_x_mm,production_searchsorted,camera_x_mm,x,-0.01999999999999999,-0.01999999999999999,-0.09,0.0015,0.0055,0.005543307086614173,0.47244094488188904,64,63,65,3,d6295fa24c608df1,-0.017228346456692915,63.46353333333342,False,3.1999122909438245e-07,10578.222449401073,1.0702897241706675,52.05382833756353,55.69019197392717,55.75120609913087,53.69433073545142,60.9670580081787,60.9868466174898,37.10324933227413,37.10324933227413,36.813380196865744,33.907551400159385,33.907551400159385,33.64264865484563,1.0702897241706675,1.0702897241706675,1.0702897241706675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,False
main_camera_x_mm,bilinear_intensity,camera_x_mm,x,-0.01999999999999999,-0.01999999999999999,-0.09,0.0015,0.0055,0.005543307086614173,0.47244094488188904,64,63,65,3,ee61d8680eb02a31,-0.017228346456692915,63.46353333333342,False,3.744734317889968e-07,12379.28700128915,1.0672692573179343,55.18952896453466,58.82589260089829,58.86240906495378,59.76307552901575,67.03580280174302,67.00817934235441,36.077100454477694,36.077100454477694,35.79524810717709,36.60691643969123,36.60691643969123,36.320924905006144,1.0672692573179343,1.0672692573179343,1.0672692573179343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,False
main_camera_x_mm,production_searchsorted,camera_x_mm,x,-0.01849999999999999,-0.01849999999999999,-0.0885,0.0015,0.0055,0.005543307086614173,0.47244094488188904,64,63,65,3,d6295fa24c608df1,-0.01572834645669288,63.46670833333342,False,3.1999122909438245e-07,10578.222449401073,1.0702897241706675,52.32655561029081,55.69019197392718,55.75120609913087,53.69433073545142,60.9670580081787,60.9868466174898,37.10324933227413,37.10324933227413,36.813380196865744,33.907551400159385,33.907551400159385,33.64264865484563,1.0702897241706675,1.0702897241706675,1.0702897241706675,0.2727272727272805,0.2727272727272805,181.81818181818699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2727272727272805,True,0.0,0.0,0.0,False
main_camera_x_mm,bilinear_intensity,camera_x_mm,x,-0.01849999999999999,-0.01849999999999999,-0.0885,0.0015,0.0055,0.005543307086614173,0.47244094488188904,64,63,65,3,ee61d8680eb02a31,-0.01572834645669288,63.46670833333342,False,3.7429276670044376e-07,12373.314601667562,1.0674533105250092,55.42109319542503,58.78472955906139,58.82156760938122,59.76307552901575,67.03580280174302,67.00817934235441,36.088087097190716,36.088087097190716,35.806148916743915,36.60691643969123,36.60691643969123,36.32092490500615,1.0674533105250092,1.0674533105250092,1.0674533105250092,0.23156423089037048,0.23156423089037048,154.37615392691364,0.0,0.0,0.0,0.01098664271302141,0.005493321356510705,7.324428475347607,0.0,0.0,0.0,0.00018405320707493011,0.003449049165670881,0.1227021380499534,0.23156423089037048,False,0.0015795976408447985,0.0011876311475522055,0.0017301191213895074,False
main_camera_x_mm,production_searchsorted,camera_x_mm,x,-0.016999999999999987,-0.016999999999999987,-0.087,0.0015,0.0055,0.005543307086614173,0.47244094488188904,64,63,65,3,338a62f01763bcb7,-0.014228346456692898,63.46988333333343,True,3.1872961885415833e-07,10536.5163257573,1.0702897241706675,52.72595156677784,55.816860657686924,55.87688518379875,53.69433073545143,60.967058008178704,60.9868466174898,37.12183505645209,37.12183505645209,36.83182072007356,33.90755140015937,33.90755140015937,33.64264865484563,1.0702897241706675,1.0702897241706675,1.0702897241706675,0.39939595648702664,0.39939595648702664,266.2639709913511,7.105427357601002e-15,7.105427357601002e-15,4.736951571734001e-12,0.018585724177960117,0.009292862088980058,12.390482785306745,-1.4210854715202004e-14,7.105427357601002e-15,-9.473903143468002e-12,0.0,0.0,0.0,0.39939595648702664,False,0.0039426400648377375,0.002378365143281237,0.04324280324420998,False
main_camera_x_mm,bilinear_intensity,camera_x_mm,x,-0.016999999999999987,-0.016999999999999987,-0.087,0.0015,0.0055,0.005543307086614173,0.47244094488188904,64,63,65,3,0031f7d1b68793ec,-0.014228346456692898,63.46988333333343,True,3.7410999098554573e-07,12367.272429274239,1.0692665795607375,55.65281543784595,58.74372452875504,58.78088293087414,59.76307552901575,67.03580280174302,67.00817934235441,36.09903980405467,36.09903980405467,35.81701605558549,36.60691643969123,36.60691643969123,36.32092490500614,1.0692665795607375,1.0692665795607375,1.0692665795607375,0.231722242420922,0.231722242420922,154.48149494728133,0.0,0.0,0.0,0.010952706863953665,0.0054763534319768326,7.3018045759691095,0.0,0.0,0.0,0.0018132690357282044,0.03397373951346645,1.208846023818803,0.231722242420922,False,0.0015747211154084025,0.0017942252763456228,0.0026557358309210544,False
main_camera_x_mm,production_searchsorted,camera_x_mm,x,-0.015499999999999986,-0.015499999999999986,-0.08549999999999999,0.0015,0.0055,0.005543307086614173,0.47244094488188904,64,63,65,3,774a830809da0c12,-0.012728346456692914,63.47305833333343,True,3.1786575733895674e-07,10507.95892029609,1.0702897241706675,52.85316973712463,55.67135155530645,55.73251287128062,53.69433073545142,60.9670580081787,60.9868466174898,37.067017240040116,37.067017240040116,36.7774311678523,33.90755140015938,33.90755140015938,33.64264865484563,1.0702897241706675,1.0702897241706675,1.0702897241706675,0.1272181703467936,0.1272181703467936,84.81211356452907,-7.105427357601002e-15,7.105427357601002e-15,-4.736951571734001e-12,-0.05481781641197614,0.02740890820598807,-36.54521094131743,7.105427357601002e-15,3.552713678800501e-15,4.736951571734001e-12,0.0,0.0,0.0,0.1272181703467936,False,0.0027103270737973886,0.0016285363346546598,0.029742418921402315,False
main_camera_x_mm,bilinear_intensity,camera_x_mm,x,-0.015499999999999986,-0.015499999999999986,-0.08549999999999999,0.0015,0.0055,0.005543307086614173,0.47244094488188904,64,63,65,3,43dd346e00f17c56,-0.012728346456692914,63.47305833333343,True,3.739175587222985e-07,12360.9110321421,1.0680885922936996,55.88549735064178,58.7036791688236,58.74115042531716,59.76307552901575,67.03580280174302,67.00817934235441,36.110001814293895,36.110001814293895,35.82789242511972,36.60691643969123,36.60691643969123,36.320924905006144,1.0680885922936996,1.0680885922936996,1.0680885922936996,0.23268191279582595,0.23268191279582595,155.1212751972173,0.0,0.0,0.0,0.010962010239225606,0.005481005119612803,7.308006826150404,0.0,0.0,0.0,-0.0011779872670378833,0.022033556262869618,-0.7853248446919222,0.23268191279582595,False,0.0015686574745753569,0.0006520269827487334,0.001741853797485911,False
main_camera_x_mm,production_searchsorted,camera_x_mm,x,-0.013999999999999985,-0.013999999999999985,-0.08399999999999999,0.0015,0.0055,0.005543307086614173,0.47244094488188904,64,63,65,3,774a830809da0c12,-0.011228346456692878,63.476233333333425,False,3.1786575733895674e-07,10507.95892029609,1.0702897241706675,53.12589700985191,55.67135155530645,55.73251287128062,53.69433073545142,60.9670580081787,60.9868466174898,37.067017240040116,37.067017240040116,36.7774311678523,33.90755140015938,33.90755140015938,33.64264865484563,1.0702897241706675,1.0702897241706675,1.0702897241706675,0.2727272727272805,0.2727272727272805,181.81818181818699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2727272727272805,True,0.0,0.0,0.0,False
main_camera_x_mm,bilinear_intensity,camera_x_mm,x,-0.013999999999999985,-0.013999999999999985,-0.08399999999999999,0.0015,0.0055,0.005543307086614173,0.47244094488188904,64,63,65,3,43dd346e00f17c56,-0.011228346456692878,63.476233333333425,False,3.737259602501877e-07,12354.577198353312,1.066910605026659,56.11825112544555,58.6637056709001,58.70148922034619,59.76307552901575,67.03580280174302,67.00817934235441,36.12096639010603,36.12096639010603,35.838771340183314,36.606916439691226,36.606916439691226,36.320924905006144,1.066910605026659,1.066910605026659,1.066910605026659,0.23275377480377557,0.23275377480377557,155.16918320251705,0.0,0.0,0.0,0.010964575812131727,0.005482287906065864,7.309717208087818,-7.105427357601002e-15,3.552713678800501e-15,-4.736951571734001e-12,-0.0011779872670405478,0.022057856914487643,-0.7853248446936986,0.23275377480377557,False,0.0015672348860505494,0.0006518899759538826,0.001744308053271792,False
main_camera_x_mm,production_searchsorted,camera_x_mm,x,-0.012499999999999983,-0.012499999999999983,-0.08249999999999999,0.0015,0.0055,0.005543307086614173,0.47244094488188904,64,63,65,3,774a830809da0c12,-0.009728346456692896,63.479408333333424,False,3.1786575733895674e-07,10507.95892029609,1.0702897241706675,53.398624282579185,55.67135155530646,55.73251287128062,53.69433073545142,60.9670580081787,60.9868466174898,37.067017240040116,37.067017240040116,36.7774311678523,33.90755140015938,33.90755140015938,33.64264865484563,1.0702897241706675,1.0702897241706675,1.0702897241706675,0.2727272727272734,0.2727272727272734,181.81818181818224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2727272727272734,True,0.0,0.0,0.0,False
main_camera_x_mm,bilinear_intensity,camera_x_mm,x,-0.012499999999999983,-0.012499999999999983,-0.08249999999999999,0.0015,0.0055,0.005543307086614173,0.47244094488188904,64,63,65,3,43dd346e00f17c56,-0.009728346456692896,63.479408333333424,False,3.735343617780768e-07,12348.243364564523,1.0681962002373315,56.350963892717445,58.62369116544471,58.66178732821467,59.76307552901575,67.03580280174303,67.00817934235441,36.13189459010609,36.13189459010609,35.84961416362089,36.60691643969123,36.60691643969123,36.320924905006144,1.0681962002373315,1.0681962002373315,1.0681962002373315,0.2327127672718916,0.2327127672718916,155.14184484792773,0.0,0.0,0.0,0.010928200000066113,0.005464100000033056,7.285466666710741,7.105427357601002e-15,3.552713678800501e-15,4.736951571734001e-12,0.0012855952106725077,0.024099398855265557,0.8570634737816718,0.2327127672718916,False,0.0015680383619698737,0.001603574197600311,0.002293693032120677,False
main_camera_x_mm,production_searchsorted,camera_x_mm,x,-0.010999999999999982,-0.010999999999999982,-0.08099999999999999,0.0015,0.0055,0.005543307086614173,0.47244094488188904,64,63,65,3,25663540a8e9bde9,-0.008228346456692914,63.48258333333342,True,3.166041470987326e-07,10466.252796652318,1.0702897241706675,53.80281172912593,55.80281172912592,55.86294601249213,53.69433073545143,60.9670580081787,60.9868466174898,37.082132873006834,37.082132873006834,36.79242870993647,33.907551400159385,33.907551400159385,33.64264865484563,1.0702897241706675,1.0702897241706675,1.0702897241706675,0.404187446546743,0.404187446546743,269.45829769782864,7.105427357601002e-15,7.105427357601002e-15,4.736951571734001e-12,0.015115632966718806,0.007557816483359403,10.077088644479204,7.105427357601002e-15,3.552713678800501e-15,4.736951571734001e-12,0.0,0.0,0.0,0.404187446546743,False,0.003969003301223362,0.002378365143281237,0.04352344108433932,False
main_camera_x_mm,bilinear_intensity,camera_x_mm,x,-0.010999999999999982,-0.010999999999999982,-0.08099999999999999,0.0015,0.0055,0.005543307086614173,0.47244094488188904,64,63,65,3,2b4db370c0078662,-0.008228346456692914,63.48258333333342,True,3.7333694309392416e-07,12341.717127071874,1.068907927269462,56.58419529915061,58.58419529915061,58.622600023375995,59.76307552901575,67.03580280174302,67.00817934235441,36.142790056910464,36.142790056910464,35.86042450959086,36.606916439691226,36.606916439691226,36.320924905006144,1.068907927269462,1.068907927269462,1.068907927269462,0.23323140643316265,0.23323140643316265,155.4876042887751,0.0,0.0,0.0,0.010895466804370812,0.005447733402185406,7.263644536247208,-7.105427357601002e-15,3.552713678800501e-15,-4.736951571734001e-12,0.0007117270321304048,0.013325773523108835,0.4744846880869365,0.23323140643316265,False,0.0015532611986025177,0.0013688988956167573,0.0019400777338649542,False
main_camera_x_mm,production_searchsorted,camera_x_mm,x,-0.009499999999999995,-0.009499999999999995,-0.0795,0.0015,0.0055,0.005543307086614173,0.47244094488188904,64,63,65,3,0990d19af7e81907,-0.006728346456692931,63.48575833333342,True,3.15740285583531e-07,10437.695391191108,1.0702897241706675,53.93176946766682,55.659042194939545,55.72029967779159,53.69433073545143,60.967058008178704,60.9868466174898,37.03068162678721,37.03068162678721,36.74137942657793,33.90755140015938,33.90755140015938,33.64264865484564,1.0702897241706675,1.0702897241706675,1.0702897241706675,0.12895773854089043,0.12895773854089043,85.97182569392696,0.0,0.0,0.0,-0.05145124621962793,0.025725623109813966,-34.30083081308529,-7.105427357601002e-15,3.552713678800501e-15,-4.736951571734001e-12,0.0,0.0,0.0,0.12895773854089043,False,0.002728522424983125,0.0016285363346546598,0.029937194193746002,False
main_camera_x_mm,bilinear_intensity,camera_x_mm,x,-0.009499999999999995,-0.009499999999999995,-0.0795,0.0015,0.0055,0.005543307086614173,0.47244094488188904,64,63,65,3,4115499255257a03,-0.006728346456692931,63.48575833333342,True,3.7313395823362235e-07,12335.00688375611,1.0677299400024214,56.818103045828224,58.54537577310095,58.5840837748736,59.763075529015744,67.03580280174302,67.00817934235441,36.15369016476482,36.15369016476482,35.87123946035259,36.606916439691226,36.606916439691226,36.32092490500614,1.0677299400024214,1.0677299400024214,1.0677299400024214,0.23390774667761605,0.23390774667761605,155.93849778507737,-7.105427357601002e-15,7.105427357601002e-15,-4.736951571734001e-12,0.010900107854354246,0.005450053927177123,7.2667385695694975,0.0,0.0,0.0,-0.0011779872670405478,0.02204094921533102,-0.7853248446936986,0.23390774667761605,False,0.001556151757922119,0.0006308567275447089,0.0017115725967142604,False
main_camera_x_mm,production_searchsorted,camera_x_mm,x,-0.007999999999999993,-0.007999999999999993,-0.078,0.0015,0.0055,0.005543307086614173,0.47244094488188904,64,63,65,3,0990d19af7e81907,-0.005228346456692895,63.48893333333343,False,3.15740285583531e-07,10437.695391191108,1.0702897241706675,54.2044967403941,55.65904219493955,55.72029967779159,53.69433073545143,60.967058008178704,60.9868466174898,37.03068162678721,37.03068162678721,36.74137942657793,33.90755140015938,33.90755140015938,33.64264865484564,1.0702897241706675,1.0702897241706675,1.0702897241706675,0.2727272727272805,0.2727272727272805,181.81818181818699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2727272727272805,True,0.0,0.0,0.0,False
main_camera_x_mm,bilinear_intensity,camera_x_mm,x,-0.007999999999999993,-0.007999999999999993,-0.078,0.0015,0.0055,0.005543307086614173,0.47244094488188904,64,63,65,3,4115499255257a03,-0.005228346456692895,63.48893333333343,False,3.7293142637795375e-07,12328.311615800125,1.0665519527353835,57.052029079881635,58.50657453442709,58.545585670876875,59.76307552901575,67.03580280174302,67.00817934235441,36.164576869253125,36.164576869253125,35.88204111246208,36.606916439691226,36.606916439691226,36.320924905006144,1.0665519527353835,1.0665519527353835,1.0665519527353835,0.23392603405341106,0.23392603405341106,155.95068936894071,7.105427357601002e-15,7.105427357601002e-15,4.736951571734001e-12,0.010886704488306975,0.005443352244153488,7.25780299220465,0.0,0.0,0.0,-0.0011779872670378833,0.02206526618585242,-0.7853248446919222,0.23392603405341106,False,0.0015557842508038284,0.0006313932780251592,0.0017141747705545114,False
