sweep_id,sampling_method,position_field,axis,requested_position_mm,effective_position_mm,displacement_from_reference_mm,step_mm,declared_sensor_pitch_mm,constructed_sensor_coordinate_step_mm,simulation_grid_pitch_mm,selected_center_index,selected_index_min,selected_index_max,selected_index_unique_count,selected_index_signature,center_sensor_coordinate_mm,center_fractional_grid_index,index_boundary_crossed,captured_power,image_sum,image_max,stored_centroid_x_px,sensor_frame_centroid_x_px,image_derived_centroid_x_px,stored_centroid_y_px,sensor_frame_centroid_y_px,image_derived_centroid_y_px,stored_sigma_x_px,sensor_frame_sigma_x_px,image_derived_sigma_x_px,stored_sigma_y_px,sensor_frame_sigma_y_px,image_derived_sigma_y_px,stored_peak_intensity,sensor_frame_peak_intensity,image_derived_peak_intensity,delta_centroid_x_px,tolerance_normalized_delta_centroid_x_px,derivative_centroid_x_px_per_mm,delta_centroid_y_px,tolerance_normalized_delta_centroid_y_px,derivative_centroid_y_px_per_mm,delta_sigma_x_px,tolerance_normalized_delta_sigma_x_px,derivative_sigma_x_px_per_mm,delta_sigma_y_px,tolerance_normalized_delta_sigma_y_px,derivative_sigma_y_px_per_mm,delta_peak_intensity,tolerance_normalized_delta_peak_intensity,derivative_peak_intensity_per_mm,max_tolerance_normalized_delta,exact_image_plateau,raw_image_relative_l1_change,normalized_image_mean_abs_change,normalized_image_relative_l2_change,exact_metric_plateau,requested_action_json,effective_action_json
v12_absolute_actuator_limit_camera_x_mm,production_searchsorted,camera_x_mm,x,2.99,2.99,0.0,0.0004999999999999996,0.0055,0.005505376344086021,0.058651026392960576,563,515,611,97,970c170609ae630d,2.9927526881720437,562.5264333333457,True,5.18821052723031e-07,17151.109180926644,6.690509729299775,614.4955524975427,70.8591888611789,71.28950215330661,504.41398623518165,504.41398623518165,504.4209061704988,88.46342043667906,88.46342043667906,88.37703037765885,120.80978564386739,120.80978564386739,120.69180733757455,6.690509729299775,6.690509729299775,6.690509729299775,0.4143734283057938,0.4143734283057938,828.7468566115883,0.0,0.0,0.0,0.2567452558652974,0.1283726279326487,513.4905117305952,0.0,0.0,0.0,0.0,0.0,0.0,0.4143734283057938,False,0.007688594016065044,1.8942270654196655e-05,0.05642532861028198,False,"{""lens_x_delta_mm"": 0.0, ""lens_y_delta_mm"": 0.0, ""camera_x_delta_mm"": 0.0, ""camera_y_delta_mm"": 0.0}","{""lens_x_delta_mm"": 0.0, ""lens_y_delta_mm"": 0.0, ""camera_x_delta_mm"": 0.0, ""camera_y_delta_mm"": 0.0}"
v12_absolute_actuator_limit_camera_x_mm,production_searchsorted,camera_x_mm,x,2.9905000000000004,2.9905000000000004,0.000500000000000167,0.0004999999999999996,0.0055,0.005505376344086021,0.058651026392960576,563,515,611,97,df95987778dc2cb0,2.993252688172044,562.5349583333458,True,5.184451645952744e-07,17138.68312711651,6.690509729299775,614.462257055716,70.7349843284432,71.16541891406007,504.41398623518165,504.41398623518165,504.4209061704988,88.37456117609578,88.37456117609578,88.28825789369725,120.80978564386737,120.80978564386737,120.69180733757453,6.690509729299775,6.690509729299775,6.690509729299775,-0.03329544182668087,0.03329544182668087,-66.5908836533618,0.0,0.0,0.0,-0.08885926058327698,0.04442963029163849,-177.7185211665541,-1.4210854715202004e-14,7.105427357601002e-15,-2.842170943040403e-11,0.0,0.0,0.0,0.04442963029163849,False,0.0007245043850549439,1.771226536165635e-06,0.005245895104283619,False,"{""lens_x_delta_mm"": 0.0, ""lens_y_delta_mm"": 0.0, ""camera_x_delta_mm"": 0.0004999999999999996, ""camera_y_delta_mm"": 0.0}","{""lens_x_delta_mm"": 0.0, ""lens_y_delta_mm"": 0.0, ""camera_x_delta_mm"": 0.0004999999999999996, ""camera_y_delta_mm"": 0.0}"
v12_absolute_actuator_limit_camera_x_mm,production_searchsorted,camera_x_mm,x,2.991,2.991,0.0009999999999998899,0.0004999999999999996,0.0055,0.005505376344086021,0.058651026392960576,563,515,611,97,3bc1362eae95ff9d,2.9937526881720435,562.5434833333458,True,5.17045895605186e-07,17092.426300997886,6.690509729299775,614.1971384211405,70.37895660295868,70.80973887190117,504.41398623518165,504.41398623518165,504.4209061704988,88.22207451224357,88.22207451224357,88.13592014260271,120.80978564386737,120.80978564386737,120.69180733757453,6.690509729299775,6.690509729299775,6.690509729299775,-0.265118634575515,0.265118634575515,-530.2372691510304,0.0,0.0,0.0,-0.15248666385221554,0.07624333192610777,-304.97332770443137,0.0,0.0,0.0,0.0,0.0,0.0,0.265118634575515,False,0.0026989720141005723,6.593510631127882e-06,0.017323381938975726,False,"{""lens_x_delta_mm"": 0.0, ""lens_y_delta_mm"": 0.0, ""camera_x_delta_mm"": 0.001, ""camera_y_delta_mm"": 0.0}","{""lens_x_delta_mm"": 0.0, ""lens_y_delta_mm"": 0.0, ""camera_x_delta_mm"": 0.001, ""camera_y_delta_mm"": 0.0}"
v12_absolute_actuator_limit_camera_x_mm,production_searchsorted,camera_x_mm,x,2.9915000000000003,2.9915000000000003,0.0015000000000000568,0.0004999999999999996,0.0055,0.005505376344086021,0.058651026392960576,563,515,611,97,3459754404b8b882,2.9942526881720433,562.5520083333458,True,5.169825110076688e-07,17090.330942402274,6.690509729299775,614.2889306841619,70.37983977507093,70.81062118154051,504.41398623518165,504.41398623518165,504.4209061704988,88.2323500179565,88.2323500179565,88.14618561364209,120.80978564386737,120.80978564386737,120.69180733757453,6.690509729299775,6.690509729299775,6.690509729299775,0.09179226302137522,0.09179226302137522,183.58452604275058,0.0,0.0,0.0,0.010275505712940003,0.0051377528564700015,20.551011425880024,0.0,0.0,0.0,0.0,0.0,0.0,0.09179226302137522,False,0.00014282649895023722,3.479792812617797e-07,0.0008576242433092941,False,"{""lens_x_delta_mm"": 0.0, ""lens_y_delta_mm"": 0.0, ""camera_x_delta_mm"": 0.0015000000000000005, ""camera_y_delta_mm"": 0.0}","{""lens_x_delta_mm"": 0.0, ""lens_y_delta_mm"": 0.0, ""camera_x_delta_mm"": 0.0015000000000000005, ""camera_y_delta_mm"": 0.0}"
v12_absolute_actuator_limit_camera_x_mm,production_searchsorted,camera_x_mm,x,2.992,2.992,0.0019999999999997797,0.0004999999999999996,0.0055,0.005505376344086021,0.058651026392960576,563,515,611,97,417cf96b78617e8f,2.994752688172043,562.5605333333458,True,5.097896445453813e-07,16852.550232905167,6.690509729299775,615.1126634342304,71.11266343423034,71.54272919259535,504.41398623518165,504.41398623518165,504.4209061704988,88.62100963290143,88.62100963290143,88.53446567818179,120.80978564386737,120.80978564386737,120.69180733757453,6.690509729299775,6.690509729299775,6.690509729299775,0.8237327500685296,0.8237327500685296,1647.4655001370606,0.0,0.0,0.0,0.3886596149449275,0.19432980747246376,777.3192298898557,0.0,0.0,0.0,0.0,0.0,0.0,0.8237327500685296,False,0.0139131717401188,3.3893584309604156e-05,0.099294577124652,False,"{""lens_x_delta_mm"": 0.0, ""lens_y_delta_mm"": 0.0, ""camera_x_delta_mm"": 0.002, ""camera_y_delta_mm"": 0.0}","{""lens_x_delta_mm"": 0.0, ""lens_y_delta_mm"": 0.0, ""camera_x_delta_mm"": 0.002, ""camera_y_delta_mm"": 0.0}"
v12_absolute_actuator_limit_camera_x_mm,production_searchsorted,camera_x_mm,x,2.9925,2.9925,0.0024999999999999467,0.0004999999999999996,0.0055,0.005505376344086021,0.058651026392960576,563,515,611,97,4b17e1d14b00f9d2,2.9952526881720436,562.5690583333458,True,5.111928901055405e-07,16898.93851588564,6.690509729299775,615.4862129392949,71.39530384838571,71.82509359072122,504.41398623518165,504.41398623518165,504.4209061704988,88.64233259130958,88.64233259130958,88.55576781338839,120.80978564386739,120.80978564386739,120.69180733757453,6.690509729299775,6.690509729299775,6.690509729299775,0.3735495050644886,0.3735495050644886,747.0990101289779,0.0,0.0,0.0,0.021322958408148907,0.010661479204074453,42.64591681629785,1.4210854715202004e-14,7.105427357601002e-15,2.842170943040403e-11,0.0,0.0,0.0,0.3735495050644886,False,0.006406420599300035,1.5389409582522362e-05,0.037887876679946045,False,"{""lens_x_delta_mm"": 0.0, ""lens_y_delta_mm"": 0.0, ""camera_x_delta_mm"": 0.0024999999999999996, ""camera_y_delta_mm"": 0.0}","{""lens_x_delta_mm"": 0.0, ""lens_y_delta_mm"": 0.0, ""camera_x_delta_mm"": 0.0024999999999999996, ""camera_y_delta_mm"": 0.0}"
v12_absolute_actuator_limit_camera_x_mm,production_searchsorted,camera_x_mm,x,2.9930000000000003,2.9930000000000003,0.0030000000000001137,0.0004999999999999996,0.0055,0.005505376344086021,0.058651026392960576,563,515,611,97,2d5fbbacd7d4ed25,2.9957526881720438,562.5775833333458,True,5.115068231669695e-07,16909.316468329573,6.690509729299775,615.6355615947044,71.45374341288618,71.88347608533456,504.41398623518165,504.41398623518165,504.4209061704988,88.64333117744883,88.64333117744883,88.55676542434585,120.80978564386739,120.80978564386739,120.69180733757453,6.690509729299775,6.690509729299775,6.690509729299775,0.1493486554095398,0.1493486554095398,298.6973108190798,0.0,0.0,0.0,0.0009985861392465267,0.0004992930696232634,1.9971722784930552,0.0,0.0,0.0,0.0,0.0,0.0,0.1493486554095398,False,0.0008101876075655954,1.951577947508449e-06,0.005568339695399753,False,"{""lens_x_delta_mm"": 0.0, ""lens_y_delta_mm"": 0.0, ""camera_x_delta_mm"": 0.003, ""camera_y_delta_mm"": 0.0}","{""lens_x_delta_mm"": 0.0, ""lens_y_delta_mm"": 0.0, ""camera_x_delta_mm"": 0.003, ""camera_y_delta_mm"": 0.0}"
v12_absolute_actuator_limit_camera_x_mm,production_searchsorted,camera_x_mm,x,2.9935,2.9935,0.0034999999999998366,0.0004999999999999996,0.0055,0.005505376344086021,0.058651026392960576,563,515,611,97,c8478a94f54c6a78,2.996252688172043,562.5861083333458,True,5.113737055917244e-07,16904.915887329735,6.690509729299775,615.7222014128705,71.44947414014325,71.87921098180328,504.41398623518165,504.41398623518165,504.4209061704988,88.64859881022029,88.64859881022029,88.56202791294469,120.80978564386737,120.80978564386737,120.6918073375745,6.690509729299775,6.690509729299775,6.690509729299775,0.08663981816607702,0.08663981816607702,173.27963633215418,0.0,0.0,0.0,0.005267632771463582,0.002633816385731791,10.535265542927172,-1.4210854715202004e-14,7.105427357601002e-15,-2.842170943040403e-11,0.0,0.0,0.0,0.08663981816607702,False,0.0002602459424119282,6.272647745262074e-07,0.0016588999211454587,False,"{""lens_x_delta_mm"": 0.0, ""lens_y_delta_mm"": 0.0, ""camera_x_delta_mm"": 0.0035000000000000005, ""camera_y_delta_mm"": 0.0}","{""lens_x_delta_mm"": 0.0, ""lens_y_delta_mm"": 0.0, ""camera_x_delta_mm"": 0.0035000000000000005, ""camera_y_delta_mm"": 0.0}"
v12_absolute_actuator_limit_camera_x_mm,production_searchsorted,camera_x_mm,x,2.994,2.994,0.0040000000000000036,0.0004999999999999996,0.0055,0.005505376344086021,0.058651026392960576,563,515,611,97,04d2555821316819,2.996752688172043,562.5946333333459,True,5.059071972483551e-07,16724.20486771422,6.690509729299775,616.3670550103329,72.00341864669656,72.43261452692451,504.41398623518165,504.41398623518165,504.4209061704988,88.86084896956378,88.86084896956378,88.77407079674194,120.80978564386737,120.80978564386737,120.69180733757453,6.690509729299775,6.690509729299775,6.690509729299775,0.6448535974624292,0.6448535974624292,1289.7071949248596,0.0,0.0,0.0,0.21225015934348335,0.10612507967174167,424.50031868696703,0.0,0.0,0.0,0.0,0.0,0.0,0.6448535974624292,False,0.010689850267220618,2.575879343604789e-05,0.06203237140929854,False,"{""lens_x_delta_mm"": 0.0, ""lens_y_delta_mm"": 0.0, ""camera_x_delta_mm"": 0.004000000000000001, ""camera_y_delta_mm"": 0.0}","{""lens_x_delta_mm"": 0.0, ""lens_y_delta_mm"": 0.0, ""camera_x_delta_mm"": 0.004000000000000001, ""camera_y_delta_mm"": 0.0}"
v12_absolute_actuator_limit_camera_x_mm,production_searchsorted,camera_x_mm,x,2.9945000000000004,2.9945000000000004,0.0045000000000001705,0.0004999999999999996,0.0055,0.005505376344086021,0.058651026392960576,563,515,611,97,2aaa550455e861b4,2.997252688172044,562.6031583333458,True,5.055560794779682e-07,16712.597668693164,6.690509729299775,616.2731019466389,71.81855649209336,72.24793290176905,504.41398623518165,504.41398623518165,504.4209061704988,88.68565636095175,88.68565636095175,88.59904927466175,120.80978564386737,120.80978564386737,120.69180733757453,6.690509729299775,6.690509729299775,6.690509729299775,-0.09395306369401624,0.09395306369401624,-187.90612738803264,0.0,0.0,0.0,-0.17519260861202213,0.08759630430601106,-350.38521722404454,0.0,0.0,0.0,0.0,0.0,0.0,0.09395306369401624,False,0.0058917371463661945,1.4045258026500567e-05,0.032635846865743695,False,"{""lens_x_delta_mm"": 0.0, ""lens_y_delta_mm"": 0.0, ""camera_x_delta_mm"": 0.0045, ""camera_y_delta_mm"": 0.0}","{""lens_x_delta_mm"": 0.0, ""lens_y_delta_mm"": 0.0, ""camera_x_delta_mm"": 0.0045, ""camera_y_delta_mm"": 0.0}"
v12_absolute_actuator_limit_camera_x_mm,production_searchsorted,camera_x_mm,x,2.995,2.995,0.004999999999999893,0.0004999999999999996,0.0055,0.005505376344086021,0.058651026392960576,563,515,611,97,0e670c90b951ae09,2.9977526881720435,562.6116833333458,True,5.060326895935879e-07,16728.35337499464,6.690509729299775,616.4453582619898,71.89990371653516,72.329200685562,504.41398623518165,504.41398623518165,504.4209061704988,88.6870109394962,88.6870109394962,88.60040253037559,120.80978564386739,120.80978564386739,120.69180733757453,6.690509729299775,6.690509729299775,6.690509729299775,0.1722563153508645,0.1722563153508645,344.5126307017293,0.0,0.0,0.0,0.0013545785444506464,0.0006772892722253232,2.709157088901295,1.4210854715202004e-14,7.105427357601002e-15,2.842170943040403e-11,0.0,0.0,0.0,0.1722563153508645,False,0.0010263064721085073,2.4449045349942035e-06,0.0074997882347230945,False,"{""lens_x_delta_mm"": 0.0, ""lens_y_delta_mm"": 0.0, ""camera_x_delta_mm"": 0.005, ""camera_y_delta_mm"": 0.0}","{""lens_x_delta_mm"": 0.0, ""lens_y_delta_mm"": 0.0, ""camera_x_delta_mm"": 0.005, ""camera_y_delta_mm"": 0.0}"
v12_absolute_actuator_limit_camera_x_mm,production_searchsorted,camera_x_mm,x,2.9955000000000003,2.9955000000000003,0.00550000000000006,0.0004999999999999996,0.0055,0.005505376344086021,0.058651026392960576,563,515,611,97,75067fa77c5ccf05,2.9982526881720437,562.6202083333458,True,5.019815553715268e-07,16594.43158252981,6.690509729299775,616.8884228560113,72.2520592196476,72.68101228681604,504.41398623518165,504.41398623518165,504.4209061704988,88.94815815669388,88.94815815669388,88.86129472099398,120.80978564386737,120.80978564386737,120.69180733757453,6.690509729299775,6.690509729299775,6.690509729299775,0.4430645940215072,0.4430645940215072,886.1291880430152,0.0,0.0,0.0,0.2611472171976743,0.13057360859883715,522.2944343953491,-1.4210854715202004e-14,7.105427357601002e-15,-2.842170943040403e-11,0.0,0.0,0.0,0.4430645940215072,False,0.008005676916475043,1.9089393640888582e-05,0.05829122846528224,False,"{""lens_x_delta_mm"": 0.0, ""lens_y_delta_mm"": 0.0, ""camera_x_delta_mm"": 0.0055000000000000005, ""camera_y_delta_mm"": 0.0}","{""lens_x_delta_mm"": 0.0, ""lens_y_delta_mm"": 0.0, ""camera_x_delta_mm"": 0.0055000000000000005, ""camera_y_delta_mm"": 0.0}"
